"state","x","y","se","indep_var","dep_var"
"Pennsylvania",0.0611,-0.0594700519326228,0.00197916833277558,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.1073,-0.0315931198412986,0.00187581167734133,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.139,-0.0150943649997455,0.0018118724674065,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.1673,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.195,0.0113859410589221,0.00175847372905328,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.2232,0.0222602637784739,0.00182140589319493,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.2533,0.034316565251336,0.00179478337354535,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.2877,0.0408876517891947,0.00185168971870238,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.3272,0.0507852408382146,0.0019611890692227,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.376,0.0630699267404946,0.00216103007200632,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.4447,0.0692915536814436,0.00259398672736052,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.5998,0.0722105659011802,0.00366502650987629,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.0539,-0.0635593202772071,0.00233158437043404,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.0983,-0.0347491788954137,0.00212364035549232,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.1305,-0.017585716204028,0.00203083502536332,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.1594,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.188,0.0160636457663124,0.0019604055930613,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.2176,0.0306552143422376,0.00201277479782333,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.2487,0.0453175701385806,0.00203737948798519,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.2836,0.0598601218891908,0.00213755669403402,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.3241,0.0752160492558946,0.00226794640769851,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.3748,0.0890183048286772,0.00252463086607491,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.4451,0.111261563706904,0.00296350807290296,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Illinois",0.6022,0.129867318591996,0.00392141354023104,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.0595,-0.0952917256040724,0.00153074316088087,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.1094,-0.0511013394271007,0.00143998241191742,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.144,-0.0206279752199308,0.00137275448393211,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.1749,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.2047,0.0200833416331268,0.00133029809255546,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.2336,0.0366685368973698,0.00137949692450745,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.2655,0.0492666175084384,0.00132391712761331,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.3021,0.0636131596650511,0.00139385804443419,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.343,0.0791024764336363,0.00144387357750637,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.3943,0.0905964637077687,0.00155507728851407,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.466,0.103319830799284,0.00183861593277795,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Texas",0.6239,0.106857562913904,0.00250110165137466,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.0734,-0.0503162649606974,0.00166008318906456,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.1321,-0.0253574903931373,0.00152718342044365,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.17,-0.0106791721293362,0.00150061911669647,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.2025,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.2328,0.00765840127342265,0.00149035290807307,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.2639,0.0164380544479972,0.00145409550106961,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.2972,0.0242324556457092,0.00148493302595125,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.3334,0.0304615219579087,0.0015212868245181,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.3744,0.0398888501204304,0.0015955485015185,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.4254,0.0444570371169952,0.00171426514565659,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.496,0.0526652988843281,0.00190012901367953,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Florida",0.6487,0.0580834058145765,0.00252384257378449,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.0917,-0.0847496509575887,0.00167368407023176,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.1534,-0.0437814973111994,0.00160834784644671,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.193,-0.0189926602095269,0.00159656066388202,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.2273,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.2603,0.016582850391698,0.00156029965349809,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.2934,0.0341094447530281,0.00155953126670075,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.3282,0.0466818593460339,0.00156847093978726,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.3661,0.0639080860557346,0.00159525398915494,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.4096,0.0783015027511968,0.00166596130511695,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.4618,0.0950879986120334,0.00179335409052203,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.5348,0.112599390361851,0.00211016918275995,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"California",0.6877,0.133055477342179,0.00302067480147011,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.0614,-0.046025650277528,0.00239245711286304,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.1075,-0.0251250967122676,0.00231279044462619,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.14,-0.00723738265816287,0.00215592853820547,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.1702,0,0,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.1991,0.0111098226635757,0.00214276850511832,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.2295,0.0226844862882292,0.00210587324355249,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.2621,0.0345227399415151,0.00216733877653531,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.2988,0.0455970390084719,0.00221521525923562,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.3421,0.0617890524659614,0.00238260594797281,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.3948,0.0791350622099447,0.00275537632983456,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.4705,0.101243365887496,0.00351081753444218,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"New York",0.6364,0.130360827892824,0.00551542002330155,"fraction_long_edges_bracket_mean","zip_log_income_mean_family"
"Pennsylvania",0.0611,-0.00830763992252414,0.0010323499565911,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.1073,-0.00509814014032637,0.00102901832068509,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.139,-0.004102345299342,0.000949586749125313,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.1673,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.195,0.00289746232249298,0.000999068122305491,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.2232,0.00603846421470023,0.0010757083381834,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.2533,0.00949016070901911,0.00111363297050911,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.2877,0.0124233333092127,0.00115568143776378,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.3272,0.0173471644591503,0.00130798041442883,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.376,0.024231314133704,0.00154452485815417,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.4447,0.0302393108224886,0.00196949785944755,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.5998,0.0453747886447958,0.00378567355166224,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.0539,-0.00682674849163955,0.00123760237416353,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.0983,-0.00581861291799472,0.00110933203332609,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.1305,-0.00177130656228441,0.00108078129585591,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.1594,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.188,0.00518912601369869,0.00112482289743826,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.2176,0.00902154322996938,0.00114283828051265,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.2487,0.0123568261434698,0.00122084537462104,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.2836,0.0185957682882617,0.00134560455419295,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.3241,0.0240056857398334,0.0014687008759445,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.3748,0.030479054039994,0.00182305271344907,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.4451,0.0450427502596663,0.00248602771543645,"fraction_long_edges_bracket_mean","num_countries_visited"
"Illinois",0.6022,0.0587818029131214,0.00345427345215307,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.0595,-0.0112585724993909,0.000810954950041821,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.1094,-0.00647443458376728,0.000778795702901385,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.144,-0.00449713900687479,0.000739017925361229,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.1749,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.2047,0.00272921787121319,0.000764172150522557,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.2336,0.006761465757679,0.000812045444744493,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.2655,0.0103436504836833,0.000804602423172438,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.3021,0.0144348230204892,0.000880014198831148,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.343,0.0212452312615051,0.000991388260136802,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.3943,0.0250461793921923,0.00107197794533876,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.466,0.0361429370429767,0.00140697223350419,"fraction_long_edges_bracket_mean","num_countries_visited"
"Texas",0.6239,0.0443914672517908,0.00186523790451809,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.0734,-0.0117850728690639,0.0012272874217202,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.1321,-0.00697628324870846,0.00109277617201329,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.17,-0.00253816680514701,0.00111150096096896,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.2025,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.2328,0.00407182308631633,0.00113247191682186,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.2639,0.00664030037158615,0.00110617652589174,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.2972,0.0113825762147014,0.00119464721233093,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.3334,0.0133317069346735,0.00122454120031096,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.3744,0.0212213510576288,0.00139987506244962,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.4254,0.0258283192348254,0.00165682941562115,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.496,0.0357773362923861,0.00178156835466043,"fraction_long_edges_bracket_mean","num_countries_visited"
"Florida",0.6487,0.0474048923900132,0.00298085494424328,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.0917,-0.0210964683314804,0.00119495978311251,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.1534,-0.0125400942758368,0.00121959048059936,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.193,-0.00756337710759791,0.00123110460549003,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.2273,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.2603,0.00585496712151884,0.00127993806220933,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.2934,0.0152297987004724,0.00134039015752679,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.3282,0.0233222905325831,0.00140418421766073,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.3661,0.0314779256740968,0.00146599901221597,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.4096,0.0439276500976227,0.00167240735792978,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.4618,0.0553004472332296,0.00187444075802702,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.5348,0.0815049527859144,0.00256668792562782,"fraction_long_edges_bracket_mean","num_countries_visited"
"California",0.6877,0.115265961421968,0.00428660807452663,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.0614,-0.00941493560655222,0.00127484049806095,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.1075,-0.00690610408197762,0.00127768327265791,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.14,-0.00363402722921388,0.00122105367472184,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.1702,0,0,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.1991,0.00406784306521155,0.00122600344624612,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.2295,0.0114797654403766,0.00127514442290524,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.2621,0.0203371011667711,0.00141353738782754,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.2988,0.0295977965646266,0.00153108192971951,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.3421,0.0393880354211058,0.00183357017613996,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.3948,0.0574778728443553,0.00244249079275025,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.4705,0.0853654629466727,0.0049146732227752,"fraction_long_edges_bracket_mean","num_countries_visited"
"New York",0.6364,0.117191125097415,0.00610222660690024,"fraction_long_edges_bracket_mean","num_countries_visited"
"Pennsylvania",0.0611,-19.1247717964826,1.92683342715854,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.1073,-10.229737084724,1.79601274699039,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.139,-3.52094222944697,1.67885666756624,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.1673,0,0,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.195,4.7236560042677,1.57527022191035,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.2232,9.56292224871117,1.6029888725296,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.2533,8.79810679067123,1.56023833940348,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.2877,14.5122935251904,1.58947595937863,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.3272,16.3823979822655,1.65204942751152,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.376,21.6699840136048,1.78839902534526,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.4447,23.0078329030342,2.04187711484995,"fraction_long_edges_bracket_mean","phone_price"
"Pennsylvania",0.5998,25.4728943980555,2.88949326552089,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.0539,-14.5189701378478,2.00308298808323,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.0983,-7.45434734297942,1.81771211047072,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.1305,-2.63080104438859,1.70234166460837,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.1594,0,0,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.188,4.07716549861095,1.59255363283161,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.2176,6.3430644599465,1.60813396603294,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.2487,10.8704272021486,1.60483993795351,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.2836,13.3444480883868,1.64609710798374,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.3241,17.0756925047017,1.70074932119081,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.3748,18.4755579069981,1.86235707387301,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.4451,21.8456225117543,2.14019187839917,"fraction_long_edges_bracket_mean","phone_price"
"Illinois",0.6022,20.169710557764,2.98310570538712,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.0595,-19.9285155755216,1.2991775966548,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.1094,-11.3981358193315,1.19786269942057,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.144,-4.67547826562873,1.1326966327897,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.1749,0,0,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.2047,2.66091245677148,1.06748061782318,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.2336,8.0307508594484,1.0976812918223,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.2655,10.0653825484555,1.04809331842817,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.3021,12.4262691235929,1.08353046520218,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.343,15.3687377885379,1.10904473151466,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.3943,17.6195483566368,1.16907082851937,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.466,19.6645166964123,1.3539704200861,"fraction_long_edges_bracket_mean","phone_price"
"Texas",0.6239,16.297505822567,1.83506683738357,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.0734,-13.870742528543,1.6307351303161,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.1321,-7.123087169565,1.45922054522736,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.17,-1.67018789268809,1.41868753548941,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.2025,0,0,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.2328,3.1883649600419,1.38407250342676,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.2639,8.01092345039933,1.33550605456166,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.2972,10.2421294709186,1.35099994222163,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.3334,10.212500963064,1.37687837670232,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.3744,14.4157192745627,1.40497301462342,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.4254,15.0462571464187,1.50756005517992,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.496,18.0649369075219,1.61350606695271,"fraction_long_edges_bracket_mean","phone_price"
"Florida",0.6487,16.8210868559997,2.17659597347024,"fraction_long_edges_bracket_mean","phone_price"
"California",0.0917,-14.6958786959804,1.27999919318503,"fraction_long_edges_bracket_mean","phone_price"
"California",0.1534,-7.94435687453949,1.20875464675952,"fraction_long_edges_bracket_mean","phone_price"
"California",0.193,-2.91973851875139,1.18466463283539,"fraction_long_edges_bracket_mean","phone_price"
"California",0.2273,0,0,"fraction_long_edges_bracket_mean","phone_price"
"California",0.2603,3.32997366318148,1.13484679714784,"fraction_long_edges_bracket_mean","phone_price"
"California",0.2934,6.37073318713749,1.12544590951047,"fraction_long_edges_bracket_mean","phone_price"
"California",0.3282,9.20579935164335,1.12019015368325,"fraction_long_edges_bracket_mean","phone_price"
"California",0.3661,13.6552327078945,1.1250359705619,"fraction_long_edges_bracket_mean","phone_price"
"California",0.4096,15.0276282891136,1.15401950011732,"fraction_long_edges_bracket_mean","phone_price"
"California",0.4618,17.0461907700557,1.22328752365111,"fraction_long_edges_bracket_mean","phone_price"
"California",0.5348,22.2707679421535,1.41138772147739,"fraction_long_edges_bracket_mean","phone_price"
"California",0.6877,23.2598436279916,1.90012494138961,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.0614,-16.3556789269156,1.80943323521992,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.1075,-8.86528700218048,1.71875269478201,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.14,-5.10270819327775,1.58314730071552,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.1702,0,0,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.1991,4.27666185516057,1.52650592263002,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.2295,7.2011240804178,1.48754129007315,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.2621,10.6981970708511,1.50360963149782,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.2988,15.2873036842067,1.50237075707775,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.3421,19.5855527085822,1.56277958181651,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.3948,24.5378716763024,1.72323221888129,"fraction_long_edges_bracket_mean","phone_price"
"New York",0.4705,31.871160249747,2.06562663151224,"fraction_long_edges_bracket_mean","phone_price"
